access_id,timestamp,user_id,username,department,data_asset,data_sensitivity,query_type,rowcount,access_method,destination,status,anomaly_marker
ACC-000932,2026-04-30 15:47:00,USR-0050,user.0050,Finance,Source_Code,medium,API,216,API,local_workstation,success,
ACC-000285,2026-04-30 15:52:00,USR-0022,user.0022,Marketing,Payroll,low,SELECT,1281,BI_Tool,local_workstation,success,
ACC-001330,2026-04-30 16:02:00,USR-0032,user.0032,Sales,PII_Database,low,API,449,SQL,local_workstation,success,
ACC-000587,2026-04-30 16:07:00,USR-0095,user.0095,Marketing,Payroll,low,SELECT,231,BI_Tool,local_workstation,success,
ACC-000301,2026-04-30 16:09:00,USR-0014,user.0014,Sales,Source_Code,low,SELECT,227,API,local_workstation,success,
ACC-000835,2026-04-30 16:17:00,USR-0008,user.0008,HR,Source_Code,low,API,51,SQL,internal_share,success,
ACC-001174,2026-04-30 16:24:00,USR-0009,user.0009,Engineering,PII_Database,low,API,1127,API,internal_share,success,
ACC-001355,2026-04-30 16:27:00,USR-0092,user.0092,HR,Marketing_Assets,medium,SELECT,52,API,local_workstation,success,
ACC-000896,2026-04-30 16:29:00,USR-0043,user.0043,Marketing,PII_Database,low,EXPORT,4783,BI_Tool,local_workstation,success,
ACC-001394,2026-04-30 16:39:00,USR-0074,user.0074,Sales,PII_Database,low,EXPORT,856,BI_Tool,local_workstation,success,
ACC-000099,2026-04-30 16:44:00,USR-0037,user.0037,Sales,Marketing_Assets,low,SELECT,843,SQL,internal_share,success,
ACC-000571,2026-04-30 16:46:00,USR-0002,user.0002,Sales,PII_Database,low,SELECT,43826,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000044,2026-04-30 16:51:00,USR-0033,user.0033,Engineering,Payroll,medium,SELECT,460,SQL,internal_share,success,
ACC-000796,2026-04-30 16:51:00,USR-0100,user.0100,HR,Marketing_Assets,restricted,SELECT,838,API,external_email,success,INTERN_RESTRICTED_ACCESS
